train_id,origin_hub,destination_hub,departure_time,departure_time_fmt,arrival_time,arrival_time_fmt,capacity
X9039,4,26,21.1,Day 1 21:06,35.73,Day 2 11:44,600.0
X9040,26,4,21.1,Day 1 21:06,35.73,Day 2 11:44,600.0
X9041,4,26,22.5,Day 1 22:30,37.13,Day 2 13:08,600.0
X9042,26,4,22.5,Day 1 22:30,37.13,Day 2 13:08,600.0
X9043,4,26,24.0,Day 2 00:00,38.63,Day 2 14:38,600.0
X9044,26,4,24.0,Day 2 00:00,38.63,Day 2 14:38,600.0
X9045,4,26,25.5,Day 2 01:30,40.13,Day 2 16:08,600.0
X9046,26,4,25.5,Day 2 01:30,40.13,Day 2 16:08,600.0
X9047,4,26,26.9,Day 2 02:54,41.53,Day 2 17:32,600.0
X9048,26,4,26.9,Day 2 02:54,41.53,Day 2 17:32,600.0
X9049,4,26,28.4,Day 2 04:24,43.03,Day 2 19:02,600.0
X9050,26,4,28.4,Day 2 04:24,43.03,Day 2 19:02,600.0
X9051,4,26,29.8,Day 2 05:48,44.43,Day 2 20:26,600.0
X9052,26,4,29.8,Day 2 05:48,44.43,Day 2 20:26,600.0
X9053,4,26,31.3,Day 2 07:18,45.93,Day 2 21:56,600.0
X9054,26,4,31.3,Day 2 07:18,45.93,Day 2 21:56,600.0
X9055,4,26,32.7,Day 2 08:42,47.33,Day 2 23:20,600.0
X9056,26,4,32.7,Day 2 08:42,47.33,Day 2 23:20,600.0
X9057,4,26,34.2,Day 2 10:12,48.83,Day 3 00:50,600.0
X9058,26,4,34.2,Day 2 10:12,48.83,Day 3 00:50,600.0
X9059,4,26,35.6,Day 2 11:36,50.23,Day 3 02:14,600.0
X9060,26,4,35.6,Day 2 11:36,50.23,Day 3 02:14,600.0
X9061,4,26,37.1,Day 2 13:06,51.73,Day 3 03:44,600.0
X9062,26,4,37.1,Day 2 13:06,51.73,Day 3 03:44,600.0
X9063,4,26,38.5,Day 2 14:30,53.13,Day 3 05:08,600.0
X9064,26,4,38.5,Day 2 14:30,53.13,Day 3 05:08,600.0
X9065,4,26,40.0,Day 2 16:00,54.63,Day 3 06:38,600.0
X9066,26,4,40.0,Day 2 16:00,54.63,Day 3 06:38,600.0
X9067,4,26,41.5,Day 2 17:30,56.13,Day 3 08:08,600.0
X9068,26,4,41.5,Day 2 17:30,56.13,Day 3 08:08,600.0
X9069,4,26,42.9,Day 2 18:54,57.53,Day 3 09:32,600.0
X9070,26,4,42.9,Day 2 18:54,57.53,Day 3 09:32,600.0
X9071,4,26,44.4,Day 2 20:24,59.03,Day 3 11:02,600.0
X9072,26,4,44.4,Day 2 20:24,59.03,Day 3 11:02,600.0
X9073,4,26,45.8,Day 2 21:48,60.43,Day 3 12:26,600.0
X9074,26,4,45.8,Day 2 21:48,60.43,Day 3 12:26,600.0
X9075,4,26,47.3,Day 2 23:18,61.93,Day 3 13:56,600.0
X9076,26,4,47.3,Day 2 23:18,61.93,Day 3 13:56,600.0
X9077,4,27,0.7,Day 1 00:42,17.08,Day 1 17:05,600.0
X9078,27,4,0.7,Day 1 00:42,17.08,Day 1 17:05,600.0
X9079,4,27,2.2,Day 1 02:12,18.58,Day 1 18:35,600.0
X9080,27,4,2.2,Day 1 02:12,18.58,Day 1 18:35,600.0
X9081,4,27,3.6,Day 1 03:36,19.98,Day 1 19:59,600.0
X9082,27,4,3.6,Day 1 03:36,19.98,Day 1 19:59,600.0
X9083,4,27,5.1,Day 1 05:06,21.48,Day 1 21:29,600.0
X9084,27,4,5.1,Day 1 05:06,21.48,Day 1 21:29,600.0
X9085,4,27,6.5,Day 1 06:30,22.88,Day 1 22:53,600.0
X9086,27,4,6.5,Day 1 06:30,22.88,Day 1 22:53,600.0
X9087,4,27,8.0,Day 1 08:00,24.38,Day 2 00:23,600.0
X9088,27,4,8.0,Day 1 08:00,24.38,Day 2 00:23,600.0
X9089,4,27,9.5,Day 1 09:30,25.88,Day 2 01:53,600.0
X9090,27,4,9.5,Day 1 09:30,25.88,Day 2 01:53,600.0
X9091,4,27,10.9,Day 1 10:54,27.28,Day 2 03:17,600.0
X9092,27,4,10.9,Day 1 10:54,27.28,Day 2 03:17,600.0
X9093,4,27,12.4,Day 1 12:24,28.78,Day 2 04:47,600.0
X9094,27,4,12.4,Day 1 12:24,28.78,Day 2 04:47,600.0
X9095,4,27,13.8,Day 1 13:48,30.18,Day 2 06:11,600.0
X9096,27,4,13.8,Day 1 13:48,30.18,Day 2 06:11,600.0
X9097,4,27,15.3,Day 1 15:18,31.68,Day 2 07:41,600.0
X9098,27,4,15.3,Day 1 15:18,31.68,Day 2 07:41,600.0
X9099,4,27,16.7,Day 1 16:42,33.08,Day 2 09:05,600.0
X9100,27,4,16.7,Day 1 16:42,33.08,Day 2 09:05,600.0
X9101,4,27,18.2,Day 1 18:12,34.58,Day 2 10:35,600.0
X9102,27,4,18.2,Day 1 18:12,34.58,Day 2 10:35,600.0
X9103,4,27,19.6,Day 1 19:36,35.98,Day 2 11:59,600.0
X9104,27,4,19.6,Day 1 19:36,35.98,Day 2 11:59,600.0
X9105,4,27,21.1,Day 1 21:06,37.48,Day 2 13:29,600.0
X9106,27,4,21.1,Day 1 21:06,37.48,Day 2 13:29,600.0
X9107,4,27,22.5,Day 1 22:30,38.88,Day 2 14:53,600.0
X9108,27,4,22.5,Day 1 22:30,38.88,Day 2 14:53,600.0
X9109,4,27,24.0,Day 2 00:00,40.38,Day 2 16:23,600.0
X9110,27,4,24.0,Day 2 00:00,40.38,Day 2 16:23,600.0
X9111,4,27,25.5,Day 2 01:30,41.88,Day 2 17:53,600.0
X9112,27,4,25.5,Day 2 01:30,41.88,Day 2 17:53,600.0
X9113,4,27,26.9,Day 2 02:54,43.28,Day 2 19:17,600.0
X9114,27,4,26.9,Day 2 02:54,43.28,Day 2 19:17,600.0
X9115,4,27,28.4,Day 2 04:24,44.78,Day 2 20:47,600.0
X9116,27,4,28.4,Day 2 04:24,44.78,Day 2 20:47,600.0
X9117,4,27,29.8,Day 2 05:48,46.18,Day 2 22:11,600.0
X9118,27,4,29.8,Day 2 05:48,46.18,Day 2 22:11,600.0
X9119,4,27,31.3,Day 2 07:18,47.68,Day 2 23:41,600.0
X9120,27,4,31.3,Day 2 07:18,47.68,Day 2 23:41,600.0
X9121,4,27,32.7,Day 2 08:42,49.08,Day 3 01:05,600.0
X9122,27,4,32.7,Day 2 08:42,49.08,Day 3 01:05,600.0
X9123,4,27,34.2,Day 2 10:12,50.58,Day 3 02:35,600.0
X9124,27,4,34.2,Day 2 10:12,50.58,Day 3 02:35,600.0
X9125,4,27,35.6,Day 2 11:36,51.98,Day 3 03:59,600.0
X9126,27,4,35.6,Day 2 11:36,51.98,Day 3 03:59,600.0
X9127,4,27,37.1,Day 2 13:06,53.48,Day 3 05:29,600.0
X9128,27,4,37.1,Day 2 13:06,53.48,Day 3 05:29,600.0
X9129,4,27,38.5,Day 2 14:30,54.88,Day 3 06:53,600.0
X9130,27,4,38.5,Day 2 14:30,54.88,Day 3 06:53,600.0
X9131,4,27,40.0,Day 2 16:00,56.38,Day 3 08:23,600.0
X9132,27,4,40.0,Day 2 16:00,56.38,Day 3 08:23,600.0
X9133,4,27,41.5,Day 2 17:30,57.88,Day 3 09:53,600.0
X9134,27,4,41.5,Day 2 17:30,57.88,Day 3 09:53,600.0
X9135,4,27,42.9,Day 2 18:54,59.28,Day 3 11:17,600.0
X9136,27,4,42.9,Day 2 18:54,59.28,Day 3 11:17,600.0
X9137,4,27,44.4,Day 2 20:24,60.78,Day 3 12:47,600.0
X9138,27,4,44.4,Day 2 20:24,60.78,Day 3 12:47,600.0
X9139,4,27,45.8,Day 2 21:48,62.18,Day 3 14:11,600.0
X9140,27,4,45.8,Day 2 21:48,62.18,Day 3 14:11,600.0
X9141,4,27,47.3,Day 2 23:18,63.68,Day 3 15:41,600.0
X9142,27,4,47.3,Day 2 23:18,63.68,Day 3 15:41,600.0
X9143,4,28,0.7,Day 1 00:42,16.21,Day 1 16:13,600.0
X9144,28,4,0.7,Day 1 00:42,16.21,Day 1 16:13,600.0
X9145,4,28,2.2,Day 1 02:12,17.71,Day 1 17:43,600.0
X9146,28,4,2.2,Day 1 02:12,17.71,Day 1 17:43,600.0
X9147,4,28,3.6,Day 1 03:36,19.11,Day 1 19:07,600.0
X9148,28,4,3.6,Day 1 03:36,19.11,Day 1 19:07,600.0
X9149,4,28,5.1,Day 1 05:06,20.61,Day 1 20:37,600.0
X9150,28,4,5.1,Day 1 05:06,20.61,Day 1 20:37,600.0
X9151,4,28,6.5,Day 1 06:30,22.01,Day 1 22:01,600.0
X9152,28,4,6.5,Day 1 06:30,22.01,Day 1 22:01,600.0
X9153,4,28,8.0,Day 1 08:00,23.51,Day 1 23:31,600.0
X9154,28,4,8.0,Day 1 08:00,23.51,Day 1 23:31,600.0
X9155,4,28,9.5,Day 1 09:30,25.01,Day 2 01:01,600.0
X9156,28,4,9.5,Day 1 09:30,25.01,Day 2 01:01,600.0
X9157,4,28,10.9,Day 1 10:54,26.41,Day 2 02:25,600.0
X9158,28,4,10.9,Day 1 10:54,26.41,Day 2 02:25,600.0
X9159,4,28,12.4,Day 1 12:24,27.91,Day 2 03:55,600.0
X9160,28,4,12.4,Day 1 12:24,27.91,Day 2 03:55,600.0
X9161,4,28,13.8,Day 1 13:48,29.31,Day 2 05:19,600.0
X9162,28,4,13.8,Day 1 13:48,29.31,Day 2 05:19,600.0
X9163,4,28,15.3,Day 1 15:18,30.81,Day 2 06:49,600.0
X9164,28,4,15.3,Day 1 15:18,30.81,Day 2 06:49,600.0
X9165,4,28,16.7,Day 1 16:42,32.21,Day 2 08:13,600.0
X9166,28,4,16.7,Day 1 16:42,32.21,Day 2 08:13,600.0
X9167,4,28,18.2,Day 1 18:12,33.71,Day 2 09:43,600.0
X9168,28,4,18.2,Day 1 18:12,33.71,Day 2 09:43,600.0
X9169,4,28,19.6,Day 1 19:36,35.11,Day 2 11:07,600.0
X9170,28,4,19.6,Day 1 19:36,35.11,Day 2 11:07,600.0
X9171,4,28,21.1,Day 1 21:06,36.61,Day 2 12:37,600.0
X9172,28,4,21.1,Day 1 21:06,36.61,Day 2 12:37,600.0
X9173,4,28,22.5,Day 1 22:30,38.01,Day 2 14:01,600.0
X9174,28,4,22.5,Day 1 22:30,38.01,Day 2 14:01,600.0
X9175,4,28,24.0,Day 2 00:00,39.51,Day 2 15:31,600.0
X9176,28,4,24.0,Day 2 00:00,39.51,Day 2 15:31,600.0
X9177,4,28,25.5,Day 2 01:30,41.01,Day 2 17:01,600.0
X9178,28,4,25.5,Day 2 01:30,41.01,Day 2 17:01,600.0
X9179,4,28,26.9,Day 2 02:54,42.41,Day 2 18:25,600.0
X9180,28,4,26.9,Day 2 02:54,42.41,Day 2 18:25,600.0
X9181,4,28,28.4,Day 2 04:24,43.91,Day 2 19:55,600.0
X9182,28,4,28.4,Day 2 04:24,43.91,Day 2 19:55,600.0
X9183,4,28,29.8,Day 2 05:48,45.31,Day 2 21:19,600.0
X9184,28,4,29.8,Day 2 05:48,45.31,Day 2 21:19,600.0
X9185,4,28,31.3,Day 2 07:18,46.81,Day 2 22:49,600.0
X9186,28,4,31.3,Day 2 07:18,46.81,Day 2 22:49,600.0
X9187,4,28,32.7,Day 2 08:42,48.21,Day 3 00:13,600.0
X9188,28,4,32.7,Day 2 08:42,48.21,Day 3 00:13,600.0
X9189,4,28,34.2,Day 2 10:12,49.71,Day 3 01:43,600.0
X9190,28,4,34.2,Day 2 10:12,49.71,Day 3 01:43,600.0
X9191,4,28,35.6,Day 2 11:36,51.11,Day 3 03:07,600.0
X9192,28,4,35.6,Day 2 11:36,51.11,Day 3 03:07,600.0
X9193,4,28,37.1,Day 2 13:06,52.61,Day 3 04:37,600.0
X9194,28,4,37.1,Day 2 13:06,52.61,Day 3 04:37,600.0
X9195,4,28,38.5,Day 2 14:30,54.01,Day 3 06:01,600.0
X9196,28,4,38.5,Day 2 14:30,54.01,Day 3 06:01,600.0
X9197,4,28,40.0,Day 2 16:00,55.51,Day 3 07:31,600.0
X9198,28,4,40.0,Day 2 16:00,55.51,Day 3 07:31,600.0
X9199,4,28,41.5,Day 2 17:30,57.01,Day 3 09:01,600.0
X9200,28,4,41.5,Day 2 17:30,57.01,Day 3 09:01,600.0
X9201,4,28,42.9,Day 2 18:54,58.41,Day 3 10:25,600.0
X9202,28,4,42.9,Day 2 18:54,58.41,Day 3 10:25,600.0
X9203,4,28,44.4,Day 2 20:24,59.91,Day 3 11:55,600.0
X9204,28,4,44.4,Day 2 20:24,59.91,Day 3 11:55,600.0
X9205,4,28,45.8,Day 2 21:48,61.31,Day 3 13:19,600.0
X9206,28,4,45.8,Day 2 21:48,61.31,Day 3 13:19,600.0
X9207,4,28,47.3,Day 2 23:18,62.81,Day 3 14:49,600.0
X9208,28,4,47.3,Day 2 23:18,62.81,Day 3 14:49,600.0
X9209,4,29,0.7,Day 1 00:42,6.31,Day 1 06:19,600.0
X9210,29,4,0.7,Day 1 00:42,6.31,Day 1 06:19,600.0
X9211,4,29,2.2,Day 1 02:12,7.81,Day 1 07:49,600.0
X9212,29,4,2.2,Day 1 02:12,7.81,Day 1 07:49,600.0
X9213,4,29,3.6,Day 1 03:36,9.21,Day 1 09:13,600.0
X9214,29,4,3.6,Day 1 03:36,9.21,Day 1 09:13,600.0
X9215,4,29,5.1,Day 1 05:06,10.71,Day 1 10:43,600.0
X9216,29,4,5.1,Day 1 05:06,10.71,Day 1 10:43,600.0
X9217,4,29,6.5,Day 1 06:30,12.11,Day 1 12:07,600.0
X9218,29,4,6.5,Day 1 06:30,12.11,Day 1 12:07,600.0
X9219,4,29,8.0,Day 1 08:00,13.61,Day 1 13:37,600.0
X9220,29,4,8.0,Day 1 08:00,13.61,Day 1 13:37,600.0
X9221,4,29,9.5,Day 1 09:30,15.11,Day 1 15:07,600.0
X9222,29,4,9.5,Day 1 09:30,15.11,Day 1 15:07,600.0
X9223,4,29,10.9,Day 1 10:54,16.51,Day 1 16:31,600.0
X9224,29,4,10.9,Day 1 10:54,16.51,Day 1 16:31,600.0
X9225,4,29,12.4,Day 1 12:24,18.01,Day 1 18:01,600.0
X9226,29,4,12.4,Day 1 12:24,18.01,Day 1 18:01,600.0
X9227,4,29,13.8,Day 1 13:48,19.41,Day 1 19:25,600.0
X9228,29,4,13.8,Day 1 13:48,19.41,Day 1 19:25,600.0
X9229,4,29,15.3,Day 1 15:18,20.91,Day 1 20:55,600.0
X9230,29,4,15.3,Day 1 15:18,20.91,Day 1 20:55,600.0
X9231,4,29,16.7,Day 1 16:42,22.31,Day 1 22:19,600.0
X9232,29,4,16.7,Day 1 16:42,22.31,Day 1 22:19,600.0
X9233,4,29,18.2,Day 1 18:12,23.81,Day 1 23:49,600.0
X9234,29,4,18.2,Day 1 18:12,23.81,Day 1 23:49,600.0
X9235,4,29,19.6,Day 1 19:36,25.21,Day 2 01:13,600.0
X9236,29,4,19.6,Day 1 19:36,25.21,Day 2 01:13,600.0
X9237,4,29,21.1,Day 1 21:06,26.71,Day 2 02:43,600.0
X9238,29,4,21.1,Day 1 21:06,26.71,Day 2 02:43,600.0
X9239,4,29,22.5,Day 1 22:30,28.11,Day 2 04:07,600.0
X9240,29,4,22.5,Day 1 22:30,28.11,Day 2 04:07,600.0
X9241,4,29,24.0,Day 2 00:00,29.61,Day 2 05:37,600.0
X9242,29,4,24.0,Day 2 00:00,29.61,Day 2 05:37,600.0
X9243,4,29,25.5,Day 2 01:30,31.11,Day 2 07:07,600.0
X9244,29,4,25.5,Day 2 01:30,31.11,Day 2 07:07,600.0
X9245,4,29,26.9,Day 2 02:54,32.51,Day 2 08:31,600.0
X9246,29,4,26.9,Day 2 02:54,32.51,Day 2 08:31,600.0
X9247,4,29,28.4,Day 2 04:24,34.01,Day 2 10:01,600.0
X9248,29,4,28.4,Day 2 04:24,34.01,Day 2 10:01,600.0
X9249,4,29,29.8,Day 2 05:48,35.41,Day 2 11:25,600.0
X9250,29,4,29.8,Day 2 05:48,35.41,Day 2 11:25,600.0
X9251,4,29,31.3,Day 2 07:18,36.91,Day 2 12:55,600.0
X9252,29,4,31.3,Day 2 07:18,36.91,Day 2 12:55,600.0
X9253,4,29,32.7,Day 2 08:42,38.31,Day 2 14:19,600.0
X9254,29,4,32.7,Day 2 08:42,38.31,Day 2 14:19,600.0
X9255,4,29,34.2,Day 2 10:12,39.81,Day 2 15:49,600.0
X9256,29,4,34.2,Day 2 10:12,39.81,Day 2 15:49,600.0
X9257,4,29,35.6,Day 2 11:36,41.21,Day 2 17:13,600.0
X9258,29,4,35.6,Day 2 11:36,41.21,Day 2 17:13,600.0
X9259,4,29,37.1,Day 2 13:06,42.71,Day 2 18:43,600.0
X9260,29,4,37.1,Day 2 13:06,42.71,Day 2 18:43,600.0
X9261,4,29,38.5,Day 2 14:30,44.11,Day 2 20:07,600.0
X9262,29,4,38.5,Day 2 14:30,44.11,Day 2 20:07,600.0
X9263,4,29,40.0,Day 2 16:00,45.61,Day 2 21:37,600.0
X9264,29,4,40.0,Day 2 16:00,45.61,Day 2 21:37,600.0
X9265,4,29,41.5,Day 2 17:30,47.11,Day 2 23:07,600.0
X9266,29,4,41.5,Day 2 17:30,47.11,Day 2 23:07,600.0
X9267,4,29,42.9,Day 2 18:54,48.51,Day 3 00:31,600.0
X9268,29,4,42.9,Day 2 18:54,48.51,Day 3 00:31,600.0
X9269,4,29,44.4,Day 2 20:24,50.01,Day 3 02:01,600.0
X9270,29,4,44.4,Day 2 20:24,50.01,Day 3 02:01,600.0
X9271,4,29,45.8,Day 2 21:48,51.41,Day 3 03:25,600.0
X9272,29,4,45.8,Day 2 21:48,51.41,Day 3 03:25,600.0
X9273,4,29,47.3,Day 2 23:18,52.91,Day 3 04:55,600.0
X9274,29,4,47.3,Day 2 23:18,52.91,Day 3 04:55,600.0
X9275,4,30,0.7,Day 1 00:42,7.87,Day 1 07:52,600.0
X9276,30,4,0.7,Day 1 00:42,7.87,Day 1 07:52,600.0
X9277,4,30,2.2,Day 1 02:12,9.37,Day 1 09:22,600.0
X9278,30,4,2.2,Day 1 02:12,9.37,Day 1 09:22,600.0
X9279,4,30,3.6,Day 1 03:36,10.77,Day 1 10:46,600.0
X9280,30,4,3.6,Day 1 03:36,10.77,Day 1 10:46,600.0
X9281,4,30,5.1,Day 1 05:06,12.27,Day 1 12:16,600.0
X9282,30,4,5.1,Day 1 05:06,12.27,Day 1 12:16,600.0
X9283,4,30,6.5,Day 1 06:30,13.67,Day 1 13:40,600.0
X9284,30,4,6.5,Day 1 06:30,13.67,Day 1 13:40,600.0
X9285,4,30,8.0,Day 1 08:00,15.17,Day 1 15:10,600.0
X9286,30,4,8.0,Day 1 08:00,15.17,Day 1 15:10,600.0
X9287,4,30,9.5,Day 1 09:30,16.67,Day 1 16:40,600.0
X9288,30,4,9.5,Day 1 09:30,16.67,Day 1 16:40,600.0
X9289,4,30,10.9,Day 1 10:54,18.07,Day 1 18:04,600.0
X9290,30,4,10.9,Day 1 10:54,18.07,Day 1 18:04,600.0
X9291,4,30,12.4,Day 1 12:24,19.57,Day 1 19:34,600.0
X9292,30,4,12.4,Day 1 12:24,19.57,Day 1 19:34,600.0
X9293,4,30,13.8,Day 1 13:48,20.97,Day 1 20:58,600.0
X9294,30,4,13.8,Day 1 13:48,20.97,Day 1 20:58,600.0
X9295,4,30,15.3,Day 1 15:18,22.47,Day 1 22:28,600.0
X9296,30,4,15.3,Day 1 15:18,22.47,Day 1 22:28,600.0
X9297,4,30,16.7,Day 1 16:42,23.87,Day 1 23:52,600.0
X9298,30,4,16.7,Day 1 16:42,23.87,Day 1 23:52,600.0
X9299,4,30,18.2,Day 1 18:12,25.37,Day 2 01:22,600.0
X9300,30,4,18.2,Day 1 18:12,25.37,Day 2 01:22,600.0
X9301,4,30,19.6,Day 1 19:36,26.77,Day 2 02:46,600.0
X9302,30,4,19.6,Day 1 19:36,26.77,Day 2 02:46,600.0
X9303,4,30,21.1,Day 1 21:06,28.27,Day 2 04:16,600.0
X9304,30,4,21.1,Day 1 21:06,28.27,Day 2 04:16,600.0
X9305,4,30,22.5,Day 1 22:30,29.67,Day 2 05:40,600.0
X9306,30,4,22.5,Day 1 22:30,29.67,Day 2 05:40,600.0
X9307,4,30,24.0,Day 2 00:00,31.17,Day 2 07:10,600.0
X9308,30,4,24.0,Day 2 00:00,31.17,Day 2 07:10,600.0
X9309,4,30,25.5,Day 2 01:30,32.67,Day 2 08:40,600.0
X9310,30,4,25.5,Day 2 01:30,32.67,Day 2 08:40,600.0
X9311,4,30,26.9,Day 2 02:54,34.07,Day 2 10:04,600.0
X9312,30,4,26.9,Day 2 02:54,34.07,Day 2 10:04,600.0
X9313,4,30,28.4,Day 2 04:24,35.57,Day 2 11:34,600.0
X9314,30,4,28.4,Day 2 04:24,35.57,Day 2 11:34,600.0
X9315,4,30,29.8,Day 2 05:48,36.97,Day 2 12:58,600.0
X9316,30,4,29.8,Day 2 05:48,36.97,Day 2 12:58,600.0
X9317,4,30,31.3,Day 2 07:18,38.47,Day 2 14:28,600.0
X9318,30,4,31.3,Day 2 07:18,38.47,Day 2 14:28,600.0
X9319,4,30,32.7,Day 2 08:42,39.87,Day 2 15:52,600.0
X9320,30,4,32.7,Day 2 08:42,39.87,Day 2 15:52,600.0
X9321,4,30,34.2,Day 2 10:12,41.37,Day 2 17:22,600.0
X9322,30,4,34.2,Day 2 10:12,41.37,Day 2 17:22,600.0
X9323,4,30,35.6,Day 2 11:36,42.77,Day 2 18:46,600.0
X9324,30,4,35.6,Day 2 11:36,42.77,Day 2 18:46,600.0
X9325,4,30,37.1,Day 2 13:06,44.27,Day 2 20:16,600.0
X9326,30,4,37.1,Day 2 13:06,44.27,Day 2 20:16,600.0
X9327,4,30,38.5,Day 2 14:30,45.67,Day 2 21:40,600.0
X9328,30,4,38.5,Day 2 14:30,45.67,Day 2 21:40,600.0
X9329,4,30,40.0,Day 2 16:00,47.17,Day 2 23:10,600.0
X9330,30,4,40.0,Day 2 16:00,47.17,Day 2 23:10,600.0
X9331,4,30,41.5,Day 2 17:30,48.67,Day 3 00:40,600.0
X9332,30,4,41.5,Day 2 17:30,48.67,Day 3 00:40,600.0
X9333,4,30,42.9,Day 2 18:54,50.07,Day 3 02:04,600.0
X9334,30,4,42.9,Day 2 18:54,50.07,Day 3 02:04,600.0
X9335,4,30,44.4,Day 2 20:24,51.57,Day 3 03:34,600.0
X9336,30,4,44.4,Day 2 20:24,51.57,Day 3 03:34,600.0
X9337,4,30,45.8,Day 2 21:48,52.97,Day 3 04:58,600.0
X9338,30,4,45.8,Day 2 21:48,52.97,Day 3 04:58,600.0
X9339,4,30,47.3,Day 2 23:18,54.47,Day 3 06:28,600.0
X9340,30,4,47.3,Day 2 23:18,54.47,Day 3 06:28,600.0
X9341,4,31,0.7,Day 1 00:42,16.65,Day 1 16:39,600.0
X9342,31,4,0.7,Day 1 00:42,16.65,Day 1 16:39,600.0
X9343,4,31,2.2,Day 1 02:12,18.15,Day 1 18:09,600.0
X9344,31,4,2.2,Day 1 02:12,18.15,Day 1 18:09,600.0
X9345,4,31,3.6,Day 1 03:36,19.55,Day 1 19:33,600.0
X9346,31,4,3.6,Day 1 03:36,19.55,Day 1 19:33,600.0
X9347,4,31,5.1,Day 1 05:06,21.05,Day 1 21:03,600.0
X9348,31,4,5.1,Day 1 05:06,21.05,Day 1 21:03,600.0
X9349,4,31,6.5,Day 1 06:30,22.45,Day 1 22:27,600.0
X9350,31,4,6.5,Day 1 06:30,22.45,Day 1 22:27,600.0
X9351,4,31,8.0,Day 1 08:00,23.95,Day 1 23:57,600.0
X9352,31,4,8.0,Day 1 08:00,23.95,Day 1 23:57,600.0
X9353,4,31,9.5,Day 1 09:30,25.45,Day 2 01:27,600.0
X9354,31,4,9.5,Day 1 09:30,25.45,Day 2 01:27,600.0
X9355,4,31,10.9,Day 1 10:54,26.85,Day 2 02:51,600.0
X9356,31,4,10.9,Day 1 10:54,26.85,Day 2 02:51,600.0
X9357,4,31,12.4,Day 1 12:24,28.35,Day 2 04:21,600.0
X9358,31,4,12.4,Day 1 12:24,28.35,Day 2 04:21,600.0
X9359,4,31,13.8,Day 1 13:48,29.75,Day 2 05:45,600.0
X9360,31,4,13.8,Day 1 13:48,29.75,Day 2 05:45,600.0
X9361,4,31,15.3,Day 1 15:18,31.25,Day 2 07:15,600.0
X9362,31,4,15.3,Day 1 15:18,31.25,Day 2 07:15,600.0
X9363,4,31,16.7,Day 1 16:42,32.65,Day 2 08:39,600.0
X9364,31,4,16.7,Day 1 16:42,32.65,Day 2 08:39,600.0
X9365,4,31,18.2,Day 1 18:12,34.15,Day 2 10:09,600.0
X9366,31,4,18.2,Day 1 18:12,34.15,Day 2 10:09,600.0
X9367,4,31,19.6,Day 1 19:36,35.55,Day 2 11:33,600.0
X9368,31,4,19.6,Day 1 19:36,35.55,Day 2 11:33,600.0
X9369,4,31,21.1,Day 1 21:06,37.05,Day 2 13:03,600.0
X9370,31,4,21.1,Day 1 21:06,37.05,Day 2 13:03,600.0
X9371,4,31,22.5,Day 1 22:30,38.45,Day 2 14:27,600.0
X9372,31,4,22.5,Day 1 22:30,38.45,Day 2 14:27,600.0
X9373,4,31,24.0,Day 2 00:00,39.95,Day 2 15:57,600.0
X9374,31,4,24.0,Day 2 00:00,39.95,Day 2 15:57,600.0
X9375,4,31,25.5,Day 2 01:30,41.45,Day 2 17:27,600.0
X9376,31,4,25.5,Day 2 01:30,41.45,Day 2 17:27,600.0
X9377,4,31,26.9,Day 2 02:54,42.85,Day 2 18:51,600.0
X9378,31,4,26.9,Day 2 02:54,42.85,Day 2 18:51,600.0
X9379,4,31,28.4,Day 2 04:24,44.35,Day 2 20:21,600.0
X9380,31,4,28.4,Day 2 04:24,44.35,Day 2 20:21,600.0
X9381,4,31,29.8,Day 2 05:48,45.75,Day 2 21:45,600.0
X9382,31,4,29.8,Day 2 05:48,45.75,Day 2 21:45,600.0
X9383,4,31,31.3,Day 2 07:18,47.25,Day 2 23:15,600.0
X9384,31,4,31.3,Day 2 07:18,47.25,Day 2 23:15,600.0
X9385,4,31,32.7,Day 2 08:42,48.65,Day 3 00:39,600.0
X9386,31,4,32.7,Day 2 08:42,48.65,Day 3 00:39,600.0
X9387,4,31,34.2,Day 2 10:12,50.15,Day 3 02:09,600.0
X9388,31,4,34.2,Day 2 10:12,50.15,Day 3 02:09,600.0
X9389,4,31,35.6,Day 2 11:36,51.55,Day 3 03:33,600.0
X9390,31,4,35.6,Day 2 11:36,51.55,Day 3 03:33,600.0
X9391,4,31,37.1,Day 2 13:06,53.05,Day 3 05:03,600.0
X9392,31,4,37.1,Day 2 13:06,53.05,Day 3 05:03,600.0
X9393,4,31,38.5,Day 2 14:30,54.45,Day 3 06:27,600.0
X9394,31,4,38.5,Day 2 14:30,54.45,Day 3 06:27,600.0
X9395,4,31,40.0,Day 2 16:00,55.95,Day 3 07:57,600.0
X9396,31,4,40.0,Day 2 16:00,55.95,Day 3 07:57,600.0
X9397,4,31,41.5,Day 2 17:30,57.45,Day 3 09:27,600.0
X9398,31,4,41.5,Day 2 17:30,57.45,Day 3 09:27,600.0
X9399,4,31,42.9,Day 2 18:54,58.85,Day 3 10:51,600.0
X9400,31,4,42.9,Day 2 18:54,58.85,Day 3 10:51,600.0
X9401,4,31,44.4,Day 2 20:24,60.35,Day 3 12:21,600.0
X9402,31,4,44.4,Day 2 20:24,60.35,Day 3 12:21,600.0
X9403,4,31,45.8,Day 2 21:48,61.75,Day 3 13:45,600.0
X9404,31,4,45.8,Day 2 21:48,61.75,Day 3 13:45,600.0
X9405,4,31,47.3,Day 2 23:18,63.25,Day 3 15:15,600.0
